cityName,airportCode,countryCode,longitude,NoTraffic,airportName,countryName,Closed,latitude,departures,previous_week_dep_percent_change,reference_week_dep_percent_change,date
Daegu,RKTN,KOR,128.6588889,TRUE,Daegu Intl,Korea,FALSE,35.89416667,141,,0,12/04/2020
Greer,KGSP,USA,-82.21885833,FALSE,Greenville Spartanburg Intl,USA,FALSE,34.89566667,2,-33.33333333,-83.33333333,12/04/2020
Kingston,MKJP,JAM,-76.7875,TRUE,Norman Manley Intl,Jamaica,FALSE,17.93555556,13,-45.83333333,-91.03448276,12/04/2020
Faro,LPFR,PRT,-7.965833333,FALSE,Faro,Portugal,FALSE,37.01444444,2,-33.33333333,-99.66499162,12/04/2020
Melbourne,YMML,AUS,144.8433333,TRUE,Melbourne Intl,Australia,FALSE,-37.67333333,45,-40,-90.56603774,12/04/2020
Torino,LIMF,ITA,7.649444444,TRUE,Caselle,Italy,FALSE,45.2025,186,,0,12/04/2020
Casper,KCPR,USA,-106.4636389,FALSE,Casper/Natrona Co Intl,USA,FALSE,42.90586111,1,0,-66.66666667,12/04/2020
Singapore,WSAP,SGP,103.9027778,FALSE,Paya Lebar,Singapore,FALSE,1.355722222,2,,0,12/04/2020
Munster/Osnabruck,EDDG,DEU,7.684830556,FALSE,Munster/Osnabruck,Germany,FALSE,52.13464167,1,0,-97.6744186,12/04/2020
Nakhchivan,UBBN,AZE,45.45728056,FALSE,Nakhchivan,Azerbaijan,FALSE,39.18873333,1,,0,12/04/2020
Coimbatore,VOCB,IND,77.04166667,TRUE,Coimbatore,India,FALSE,11.02694444,19,,0,12/04/2020
Sharm El Sheikh,HESH,EGY,34.39333333,TRUE,Sharm El Sheikh Intl,Egypt,FALSE,27.97861111,97,,0,12/04/2020
Xi'An,ZLXY,CHN,108.75,FALSE,Xianyang,China,FALSE,34.445,3,0,-98.18181818,12/04/2020
Libreville,FOOL,GAB,9.412222222,FALSE,Leon M'BA,Gabon,FALSE,0.458333333,1,0,-98.14814815,12/04/2020
Nelafu,NFTV,TON,-173.9680444,FALSE,Vava'u,Tonga,FALSE,-18.58558056,4,,0,12/04/2020
Bellingham,KBLI,USA,-122.5375278,FALSE,Bellingham Intl,USA,FALSE,48.79269444,2,,0,12/04/2020
Samana,MDCY,DOM,-69.73697778,FALSE,El Catey Intl,Dom Rep,TRUE,19.26954722,3,,0,12/04/2020
Baghdad,ORBI,IRQ,44.23457778,FALSE,Baghdad Intl,Iraq,TRUE,33.26253889,7,0,-95.80838323,12/04/2020
Lexington,KLEX,USA,-84.60863889,FALSE,Blue Grass,USA,FALSE,38.03675,3,,0,12/04/2020
Hannover,EDDV,DEU,9.683522222,FALSE,Hannover,Germany,FALSE,52.46021389,2,-33.33333333,-99.5215311,12/04/2020
Roanoke,KROA,USA,-79.97542778,FALSE,Roanoke-Blacksburg Regl/Woodrum,USA,FALSE,37.32546944,1,,0,12/04/2020
Bangkok,VTBD,THA,100.6055556,FALSE,Don Mueang Intl,Thailand,FALSE,13.91444444,1,-83.33333333,-99.90205681,12/04/2020
Oaxaca,MMOX,MEX,-96.72603889,FALSE,Xoxocotlan Intl,Mexico,FALSE,16.99858611,1,0,-92.30769231,12/04/2020
Constantine,DABC,DZA,6.619166667,TRUE,Mohamed Boudiaf,Algeria,FALSE,36.28527778,24,,0,12/04/2020
Cleveland,KBKL,USA,-81.68263889,FALSE,Burke Lakefront,USA,FALSE,41.51785833,1,0,0,12/04/2020
St Barthelemy I,TFFJ,GLP,-62.84388889,FALSE,St Barthelemy I,Guadeloupe,FALSE,17.90444444,1,0,-98.21428571,12/04/2020
Chongqing,ZUCK,CHN,106.64,TRUE,Jiangbei,China,FALSE,29.72,10,-9.090909091,-94.15204678,12/04/2020
Malabo,FGSL,GNQ,8.708611111,FALSE,Malabo,Eq Guinea,FALSE,3.755277778,1,0,-96.875,12/04/2020
Portland,KPDX,USA,-122.5968667,FALSE,Portland Intl,USA,FALSE,45.58870833,2,-60,-97.36842105,12/04/2020
Nagoya,RJGG,JPN,136.8052778,TRUE,Chubu Centrair Intl,Japan,FALSE,34.85833333,16,-27.27272727,-96.56652361,12/04/2020
Poznan,EPPO,POL,16.82638889,FALSE,Lawica,Poland,FALSE,52.42111111,1,0,-99.14529915,12/04/2020
Da Nang,VVDN,VNM,108.2002778,FALSE,Da Nang Intl,Vietnam,FALSE,16.04388889,1,0,-99.75308642,12/04/2020
Lusaka,FLKK,ZMB,28.45666667,FALSE,Kenneth Kaunda Intl,Zambia,FALSE,-15.32666667,1,-75,-97.82608696,12/04/2020
Great Falls,KGTF,USA,-111.3706833,FALSE,Great Falls Intl,USA,FALSE,47.48266667,2,,0,12/04/2020
Kyiv,UKKK,UKR,30.45194444,TRUE,Zhuliany,Ukraine,FALSE,50.40194444,152,,0,12/04/2020
Tarbes,LFBT,FRA,-0.002777778,TRUE,Lourdes-Pyrenees,France,FALSE,43.18555556,15,,0,12/04/2020
Roseau,TDPD,DMA,-61.30138889,FALSE,Douglas Charles Intl,Dominica,FALSE,15.54666667,4,100,-90.24390244,12/04/2020
Aguascalientes,MMAS,MEX,-102.3178944,FALSE,Jesus Teran Intl,Mexico,FALSE,21.70548611,6,-33.33333333,-82.85714286,12/04/2020
Kutaisi,UGKO,GEO,42.48271389,TRUE,Kopitnari,Georgia,FALSE,42.176825,67,,0,12/04/2020
Acapulco,MMAA,MEX,-99.75381944,FALSE,Gen Juan N Alvarez Intl,Mexico,FALSE,16.75709722,2,,0,12/04/2020
Jakarta,WIII,IDN,106.6611111,TRUE,Soekarno-Hatta Intl,Indonesia,FALSE,-6.123611111,64,-33.33333333,-92.70239453,12/04/2020
Reus,LERS,ESP,1.167222222,TRUE,Reus,Spain,FALSE,41.1475,67,,0,12/04/2020
St Petersburg-Clearwater,KPIE,USA,-82.68649167,FALSE,St Pete-Clearwater Intl,USA,FALSE,27.90868611,1,0,-85.71428571,12/04/2020
Chelyabinsk,USCC,RUS,61.50361111,TRUE,Balandino,Russia,FALSE,55.30583333,16,,0,12/04/2020
San Salvador,MSSS,SLV,-89.12555556,FALSE,Ilopango Intl,El Salvador,TRUE,13.69166667,3,200,-66.66666667,12/04/2020
Almiros,LGBL,GRC,22.79444444,FALSE,Nea Anchialos,Greece,FALSE,39.21944444,2,,0,12/04/2020
Djerba,DTTJ,TUN,10.77722222,TRUE,Zarzis,Tunisia,FALSE,33.87555556,95,,0,12/04/2020
Qingdao,ZSQD,CHN,120.3733333,FALSE,Liuting,China,FALSE,36.265,6,-25,-97.79411765,12/04/2020
Delhi,VIDP,IND,77.11222222,TRUE,Indira Gandhi Intl,India,FALSE,28.56861111,17,-50,-98.18376068,12/04/2020
Eleuthera,MYEH,BHS,-76.68136667,FALSE,North Eleuthera,Bahamas,FALSE,25.47563333,7,16.66666667,-69.56521739,12/04/2020
Catania,LICC,ITA,15.06388889,TRUE,Fontanarossa,Italy,FALSE,37.46666667,269,,0,12/04/2020
Trapani,LICT,ITA,12.49343889,FALSE,Birgi,Italy,FALSE,37.91205833,7,,0,12/04/2020
Skiathos,LGSK,GRC,23.50361111,FALSE,Alexandros Papadiamandis,Greece,FALSE,39.1775,3,,0,12/04/2020
Rochester,KRST,USA,-92.50002778,FALSE,Rochester Intl,USA,FALSE,43.90827778,2,0,0,12/04/2020
Banjul,GBYD,GMB,-16.65781389,FALSE,Banjul Intl,Gambia,FALSE,13.34252222,1,0,-94.73684211,12/04/2020
Minneapolis,KMSP,USA,-93.22177778,TRUE,Minneapolis-St Paul Intl/Wold-Chamberlain,USA,FALSE,44.88197222,16,-50,-93.33333333,12/04/2020
Sibiu,LRSB,ROU,24.08555556,TRUE,Sibiu,Romania,FALSE,45.78583333,42,,0,12/04/2020
Konya,LTAN,TUR,32.5625,FALSE,Konya,Turkey,FALSE,37.98055556,6,,0,12/04/2020
Keflavik,BIKF,ISL,-22.60555556,TRUE,Keflavik,Iceland,FALSE,63.985,18,-43.75,-95.72446556,12/04/2020
Tulsa,KTUL,USA,-95.88811111,FALSE,Tulsa Intl,USA,FALSE,36.19838889,3,,0,12/04/2020
Santiago,SCEL,CHL,-70.79380278,TRUE,Arturo Merino Benitez Intl,Chile,FALSE,-33.39444167,40,-42.02898551,-92.39543726,12/04/2020
Tokyo,RJAA,JPN,140.3855556,TRUE,Narita Intl,Japan,FALSE,35.76527778,197,-42.05882353,-89.49333333,12/04/2020
Toulouse,LFBO,FRA,1.367777778,FALSE,Blagnac,France,FALSE,43.635,2,0,-99.46808511,12/04/2020
Luanda,FNLU,AGO,13.23391111,FALSE,4th Of February,Angola,FALSE,-8.855491667,2,-66.66666667,-97.87234043,12/04/2020
Curitiba,SBCT,BRA,-49.17611111,FALSE,Afonso Pena Intl,Brazil,FALSE,-25.53166667,1,0,-87.5,12/04/2020
Muan,RKJB,KOR,126.3827778,TRUE,Muan Intl,Korea,FALSE,34.99138889,40,,0,12/04/2020
Palm Springs,KPSP,USA,-116.5066944,FALSE,Palm Springs Intl,USA,FALSE,33.82966667,1,0,-95.45454545,12/04/2020
Rodos,LGRP,GRC,28.08611111,TRUE,Diagoras,Greece,FALSE,36.40527778,232,,0,12/04/2020
Samos,LGSM,GRC,26.91222222,TRUE,Aristarchos of Samos,Greece,FALSE,37.68916667,8,,0,12/04/2020
Cusco,SPZO,PER,-71.93878056,TRUE,Tnte FAP Alejandro Velazco Astete Intl,Peru,FALSE,-13.53572222,13,,0,12/04/2020
Hakodate,RJCH,JPN,140.8219444,TRUE,Hakodate,Japan,FALSE,41.77,12,,0,12/04/2020
The Valley,TQPF,AIA,-63.05385556,FALSE,Clayton J. Lloyd Intl,Anguilla,FALSE,18.2048,5,0,-50,12/04/2020
Kefallinia,LGKF,GRC,20.50055556,TRUE,Anna Pollatou,Greece,FALSE,38.12,21,,0,12/04/2020
Linz,LOWL,AUT,14.18805556,TRUE,Linz,Austria,FALSE,48.23527778,41,,0,12/04/2020
London,EGLC,GBR,0.055277778,TRUE,London City,UK,TRUE,51.50527778,561,,0,12/04/2020
Fortaleza,SBFZ,BRA,-38.53222222,TRUE,Pinto Martins Intl,Brazil,FALSE,-3.775833333,25,,0,12/04/2020
Hyderabad,VOHS,IND,78.42888889,FALSE,Rajiv Gandhi Intl,India,FALSE,17.24055556,2,-33.33333333,-99.06103286,12/04/2020
Kaliningrad,UMKK,RUS,20.5925,TRUE,Khrabrovo,Russia,FALSE,54.89,29,,0,12/04/2020
Santo Domingo,MDSD,DOM,-69.668925,TRUE,Las Americas Intl,Dom Rep,FALSE,18.42966389,34,-37.03703704,-89.1025641,12/04/2020
Rionegro,SKRG,COL,-75.423,TRUE,Jose Maria Cordova,Colombia,FALSE,6.164461111,9,-40,-93.91891892,12/04/2020
Rimini,LIPR,ITA,12.60944444,TRUE,Rimini,Italy,FALSE,44.01944444,14,,0,12/04/2020
Sarasota/Bradenton,KSRQ,USA,-82.55438889,FALSE,Sarasota-Bradenton Intl,USA,FALSE,27.39544444,2,0,-75,12/04/2020
Makhachkala,URML,RUS,47.65240833,FALSE,Uytash,Russia,FALSE,42.81679722,2,,0,12/04/2020
N'Djamena,FTTJ,TCD,15.02481944,TRUE,Hassan Djamous,Chad,FALSE,12.12494722,28,,0,12/04/2020
Sonderborg,EKSB,DNK,9.791730556,FALSE,Sonderborg,Denmark,FALSE,54.96436667,1,,0,12/04/2020
Oran,DAOO,DZA,-0.611388889,FALSE,Ahmed Benbella,Algeria,FALSE,35.62722222,2,100,-97.43589744,12/04/2020
Split,LDSP,HRV,16.29796389,TRUE,Kastela,Croatia,FALSE,43.53894444,200,,0,12/04/2020
Rochester,KROC,USA,-77.67186667,FALSE,Greater Rochester Intl,USA,FALSE,43.11914167,1,,0,12/04/2020
Minot,KMOT,USA,-101.2780278,FALSE,Minot Intl,USA,FALSE,48.25763889,1,,0,12/04/2020
Omsk,UNOO,RUS,73.31027778,FALSE,Tsentralny,Russia,FALSE,54.96722222,4,,0,12/04/2020
Ixtapa-Zihuatanejo,MMZH,MEX,-101.46055,FALSE,Ixtapa-Zihuatanejo Intl,Mexico,FALSE,17.60162222,3,-57.14285714,-50,12/04/2020
Lyon,LFLL,FRA,5.081111111,FALSE,Saint Exupery,France,FALSE,45.72555556,6,0,-99.05063291,12/04/2020
Santiago,MDST,DOM,-70.60468889,FALSE,Cibao Intl,Dom Rep,FALSE,19.40609167,5,0,-95.8677686,12/04/2020
Manila,RPLL,PHL,121.0136917,TRUE,Ninoy Aquino Intl,Philippines,FALSE,14.50990556,52,-27.77777778,-95.45851528,12/04/2020
Ancona,LIPY,ITA,13.36027778,TRUE,Falconara,Italy,FALSE,43.61666667,34,,0,12/04/2020
Alesund,ENAL,NOR,6.119722222,TRUE,Vigra,Norway,FALSE,62.5625,30,,0,12/04/2020
Kagoshima,RJFK,JPN,130.7194444,TRUE,Kagoshima,Japan,FALSE,31.80333333,23,,0,12/04/2020
St Louis,KSTL,USA,-90.37002778,FALSE,Lambert-St Louis Intl,USA,FALSE,38.74869722,1,0,-97.5,12/04/2020
Algiers,DAAG,DZA,3.214555556,FALSE,Houari Boumediene,Algeria,FALSE,36.69383333,5,0,-98.55072464,12/04/2020
Esfahan,OIFM,IRN,51.86277778,FALSE,Shahid Beheshti Intl,Iran,FALSE,32.75083333,6,,0,12/04/2020
Aberdeen,EGPD,GBR,-2.198055556,TRUE,Dyce,UK,FALSE,57.2025,11,-15.38461538,-91.40625,12/04/2020
Billund,EKBI,DNK,9.151777778,TRUE,Billund,Denmark,FALSE,55.74032222,9,-40,-96.95945946,12/04/2020
Vieuxfort,TLPL,LCA,-60.95472222,FALSE,Hewanorra Intl,St Lucia,FALSE,13.73333333,1,0,-97.72727273,12/04/2020
Khartoum,HSSS,SDN,32.55315278,FALSE,Khartoum,Sudan,FALSE,15.59035556,1,-50,-99.25925926,12/04/2020
Deauville,LFRG,FRA,0.16,FALSE,Normandie,France,FALSE,49.36333333,1,,0,12/04/2020
Peshawar,OPPS,PAK,71.51458333,TRUE,Bacha Khan Intl,Pakistan,FALSE,33.99391389,66,,0,12/04/2020
Liege,EBLG,BEL,5.442777778,TRUE,Liege,Belgium,FALSE,50.63638889,32,-25.58139535,-45.76271186,12/04/2020
Chetumal,MMCM,MEX,-88.32679444,FALSE,Chetumal Intl,Mexico,FALSE,18.50463611,3,,0,12/04/2020
Mauritius,FIMP,MUS,57.68305556,FALSE,Sir Seewoosagur Ramgoolam Intl,Mauritius,FALSE,-20.43,2,100,-98.62068966,12/04/2020
Yaounde,FKYS,CMR,11.55244444,FALSE,Nsimalen,Cameroon,FALSE,3.717333333,1,0,-92.30769231,12/04/2020
Lubeck,EDHL,DEU,10.71922222,FALSE,Blankensee,Germany,FALSE,53.80536667,1,,0,12/04/2020
Latacunga,SELT,ECU,-78.61583333,FALSE,Cotopaxi Intl Alternative,Ecuador,FALSE,-0.906666667,1,,0,12/04/2020
Mikonos,LGMK,GRC,25.34722222,TRUE,Mikonos,Greece,FALSE,37.43722222,44,,0,12/04/2020
Majuro Atoll,PKMJ,MHL,171.2720306,FALSE,Marshall Is Intl,Marshall Is,FALSE,7.064972222,4,-20,-60,12/04/2020
Asyut,HEAT,EGY,31.01194444,TRUE,Asyut Intl,Egypt,FALSE,27.04638889,17,,0,12/04/2020
Ponta Delgada,LPPD,XJI,-25.69777778,FALSE,Joao Paulo II,Azores,FALSE,37.74194444,1,-50,-98.98989899,12/04/2020
Narsarsuaq,BGBW,GRL,-45.425675,FALSE,Narsarsuaq,Greenland,FALSE,61.16071944,1,0,-75,12/04/2020
Montego Bay,MKJS,JAM,-77.91333333,FALSE,Sangster Intl,Jamaica,FALSE,18.50361111,1,-87.5,-99.53917051,12/04/2020
Moncton,CYQM,CAN,-64.67860556,FALSE,Greater Moncton Intl,Canada,FALSE,46.11609444,1,,0,12/04/2020
Toledo,KTOL,USA,-83.80783333,FALSE,Toledo Express,USA,FALSE,41.58680556,1,,0,12/04/2020
Omaha,KOMA,USA,-95.89405556,FALSE,Eppley,USA,FALSE,41.30316667,2,,0,12/04/2020
Nizhny Novgorod,UWGG,RUS,43.78416667,TRUE,Strigino,Russia,FALSE,56.23,20,,0,12/04/2020
Charleston,KCHS,USA,-80.04052778,FALSE,Charleston AFB/Intl,USA,FALSE,32.89864722,1,-50,-90.90909091,12/04/2020
Zandery,SMJP,SUR,-55.20083333,FALSE,J.A. Pengel Intl,Suriname,FALSE,5.451388889,4,100,-88.23529412,12/04/2020
Fes,GMFF,MAR,-4.977777778,TRUE,Saiss Intl,Morocco,FALSE,33.92722222,76,,0,12/04/2020
St Thomas I/Charlotte Amalie,TIST,VIR,-64.97333333,TRUE,King,Virgin Islands,FALSE,18.33730556,50,-26.47058824,-62.12121212,12/04/2020
La Paz,SLLP,BOL,-68.19222222,TRUE,El Alto Intl,Bolivia,FALSE,-16.5125,27,,0,12/04/2020
Tenerife-North,GCXO,XJE,-16.34166667,TRUE,Tenerife-North,Canary Is,FALSE,28.48277778,11,-35.29411765,-93.6416185,12/04/2020
Dublin,EIDW,IRL,-6.27,TRUE,Dublin Intl,Ireland,FALSE,53.42138889,55,-68.02325581,-97.45723532,12/04/2020
Skelleftea,ESNS,SWE,21.07694444,FALSE,Skelleftea,Sweden,FALSE,64.62472222,2,,0,12/04/2020
Harrisburg,KMDT,USA,-76.76261944,FALSE,Harrisburg Intl,USA,FALSE,40.19318889,1,0,0,12/04/2020
A Coruna,LECO,ESP,-8.377222222,TRUE,A Coruna,Spain,FALSE,43.30194444,9,,0,12/04/2020
Kahului,PHOG,USA,-156.4304583,TRUE,Kahului,USA,FALSE,20.89865,14,,0,12/04/2020
Monrovia,GLRB,LBR,-10.35987778,FALSE,Roberts Intl,Liberia,FALSE,6.240444444,1,0,-95.23809524,12/04/2020
Los Angeles,KLAX,USA,-118.4080722,TRUE,Los Angeles Intl,USA,FALSE,33.9425,226,-34.30232558,-82.30227095,12/04/2020
Jackson,KJAN,USA,-90.07588889,FALSE,Jackson-Medgar Wiley Evers Intl,USA,FALSE,32.31116667,1,0,0,12/04/2020
Friedrichshafen,EDNY,DEU,9.511486111,TRUE,Friedrichshafen,Germany,FALSE,47.67131667,17,,0,12/04/2020
Osaka,RJBB,JPN,135.2327778,TRUE,Kansai Intl,Japan,FALSE,34.43416667,82,-26.78571429,-94.03636364,12/04/2020
Manta,SEMT,ECU,-80.67888889,FALSE,Eloy Alfaro Intl,Ecuador,FALSE,-0.946111111,1,0,0,12/04/2020
Nanjing,ZSNJ,CHN,118.8633333,FALSE,Lukou,China,FALSE,31.74333333,4,0,-97.8021978,12/04/2020
Parma,LIMP,ITA,10.29527778,FALSE,Parma,Italy,FALSE,44.82222222,1,,0,12/04/2020
Tijuana,MMTJ,MEX,-116.9699583,FALSE,Gen Abelardo L Rodriguez Intl,Mexico,FALSE,32.54105556,7,-22.22222222,-68.18181818,12/04/2020
Midland,KMAF,USA,-102.2019167,FALSE,Midland Intl,USA,FALSE,31.94252778,1,0,0,12/04/2020
Guam,PGUM,GUM,144.7971306,TRUE,Guam Intl,Guam,FALSE,13.48395,31,-20.51282051,-87.84313725,12/04/2020
Mattala,VCRI,LKA,81.12412778,FALSE,Mattala Rajapaksa Intl,Sri Lanka,FALSE,6.284466667,2,,0,12/04/2020
Langkawi I.,WMKL,MYS,99.73356111,TRUE,Langkawi Intl,Malaysia,FALSE,6.33945,23,,0,12/04/2020
Taipei,RCSS,TWN,121.5525,TRUE,Songshan,Taiwan,FALSE,25.06972222,8,0,-88.57142857,12/04/2020
Higuey,MDPC,DOM,-68.36618611,FALSE,Punta Cana Intl,Dom Rep,FALSE,18.57078056,2,-83.33333333,-99.26199262,12/04/2020
Edinburgh,EGPH,GBR,-3.3725,FALSE,Edinburgh,UK,FALSE,55.95,4,-84,-99.41176471,12/04/2020
Juba,HSSJ,SSD,31.60111667,TRUE,Juba,South Sudan,FALSE,4.872005556,37,,0,12/04/2020
Queretaro,MMQT,MEX,-100.1856611,TRUE,Queretaro Intl,Mexico,FALSE,20.61737222,12,-36.84210526,-84,12/04/2020
Burbank,KBUR,USA,-118.3586667,FALSE,Bob Hope,USA,FALSE,34.20069444,1,0,0,12/04/2020
Windhoek,FYWH,NAM,17.47095,TRUE,Hosea Kutako Intl,Namibia,FALSE,-22.47989444,70,,0,12/04/2020
Yuzhno-Sakhalinsk,UHSS,RUS,142.7175,FALSE,Khomutovo,Russia,FALSE,46.88861111,1,0,-90.90909091,12/04/2020
Havana,MUHA,CUB,-82.40916667,FALSE,Jose Marti Intl,Cuba,FALSE,22.98916667,5,-68.75,-98.66666667,12/04/2020
Reynosa,MMRX,MEX,-98.22824722,FALSE,Gen Lucio Blanco Intl,Mexico,FALSE,26.00858611,2,0,100,12/04/2020
Vaxjo,ESMX,SWE,14.72888889,TRUE,Kronoberg,Sweden,FALSE,56.93027778,15,,0,12/04/2020
Ostend-Brugge,EBOS,BEL,2.862222222,FALSE,Ostend,Belgium,FALSE,51.19888889,5,66.66666667,-82.14285714,12/04/2020
Genoa,LIMJ,ITA,8.8375,FALSE,Sestri,Italy,FALSE,44.41333333,1,0,-98.85057471,12/04/2020
Rota I,PGRO,XJO,145.241125,FALSE,Manglona Intl,Northern Mariana Is,FALSE,14.17435278,1,0,-90,12/04/2020
Lamezia Terme,LICA,ITA,16.24166667,TRUE,Lamezia Terme,Italy,FALSE,38.90833333,54,,0,12/04/2020
Kharkiv,UKHH,UKR,36.29,TRUE,Osnova,Ukraine,FALSE,49.92694444,50,,0,12/04/2020
Uruapan,MMPN,MEX,-102.0388861,FALSE,Lic and Gen Ignacio Lopez Rayon,Mexico,FALSE,19.39645278,2,,0,12/04/2020
Newcastle,EGNT,GBR,-1.689802778,FALSE,Newcastle,UK,FALSE,55.03792222,5,25,-98.24561404,12/04/2020
Xiamen,ZSAM,CHN,118.1266667,TRUE,Gaoqi,China,FALSE,24.545,25,-24.24242424,-88.03827751,12/04/2020
Jeddah,OEJN,SAU,39.15555556,TRUE,King Abdulaziz Intl,Saudi Arabia,FALSE,21.68111111,23,76.92307692,-97.38339022,12/04/2020
Barranquilla,SKBQ,COL,-74.78176667,FALSE,Ernesto Cortissoz,Colombia,FALSE,10.88856944,4,0,-85.18518519,12/04/2020
Palembang,WIPP,IDN,104.7000444,TRUE,Sultan M Badaruddin II,Indonesia,FALSE,-2.901225,20,,0,12/04/2020
Nagasaki,RJFU,JPN,129.9136111,FALSE,Nagasaki,Japan,FALSE,32.91694444,6,,0,12/04/2020
Kunming,ZPPP,CHN,102.9416667,FALSE,Changshui,China,FALSE,25.105,2,0,-99.36102236,12/04/2020
Kinshasa,FZAA,COD,15.44469722,FALSE,N'Djili Intl,"Congo, Dr Of",FALSE,-4.385586111,1,0,-98.11320755,12/04/2020
Gibraltar,LXGB,GIB,-5.349666667,FALSE,Gibraltar,Gibraltar,FALSE,36.15116667,2,-66.66666667,-95,12/04/2020
Nosy-Be,FMNN,MDG,48.30916667,TRUE,Fascene,Madagascar,FALSE,-13.31805556,10,,0,12/04/2020
Paderborn/Lippstadt,EDLP,DEU,8.616316667,TRUE,Paderborn/Lippstadt,Germany,TRUE,51.61408889,43,,0,12/04/2020
White Plains,KHPN,USA,-73.70756389,FALSE,Westchester Co,USA,FALSE,41.06695,2,0,-92.59259259,12/04/2020
Antofagasta,SCFA,CHL,-70.445,FALSE,Cerro Moreno Intl,Chile,FALSE,-23.44444444,3,,0,12/04/2020
Campeche,MMCP,MEX,-90.50030556,FALSE,Alberto Acuna Ongay,Mexico,FALSE,19.81680556,1,0,-50,12/04/2020
Surat Thani,VTSB,THA,99.13904167,TRUE,Surat Thani,Thailand,FALSE,9.136136111,8,,0,12/04/2020
Urumqi,ZWWW,CHN,87.475,FALSE,Diwopu,China,FALSE,43.90833333,1,0,-97.95918367,12/04/2020
Kolkata,VECC,IND,88.44666667,TRUE,Netaji Subhash Chandra Bose Intl,India,FALSE,22.65388889,211,,0,12/04/2020
Jacksonville,KJAX,USA,-81.68783333,FALSE,Jacksonville Intl,USA,FALSE,30.49405556,6,0,-25,12/04/2020
Eagle,KEGE,USA,-106.9159333,FALSE,Eagle Co Regl,USA,FALSE,39.64276111,3,,0,12/04/2020
Kralendijk,TNCB,ANT,-68.26741944,TRUE,Flamingo Intl,Neth Antilles,FALSE,12.13080833,16,,0,12/04/2020
Chiclayo,SPHI,PER,-79.8281,FALSE,Capt FAP J A Quinones Gonzalez INTL,Peru,FALSE,-6.787477778,2,,0,12/04/2020
Vilnius,EYVI,LTU,25.28777778,FALSE,Vilnius Intl,Lithuania,FALSE,54.63694444,5,0,-98.54227405,12/04/2020
Ulaanbaatar,ZMUB,MNG,106.7675,FALSE,Chinggis Khaan Intl,Mongolia,FALSE,47.8425,3,0,-95.23809524,12/04/2020
Fredericton,CYFC,CAN,-66.53721944,FALSE,Fredericton,Canada,FALSE,45.86887778,1,,0,12/04/2020
Tiruchirappalli,VOTR,IND,78.715,FALSE,Tiruchirappalli,India,FALSE,10.76555556,2,0,-97.46835443,12/04/2020
Bandar Abbass,OIKB,IRN,56.37777778,FALSE,Bandar Abbass Intl,Iran,FALSE,27.21861111,2,,0,12/04/2020
Samara,UWWW,RUS,50.15388889,TRUE,Kurumoch,Russia,FALSE,53.50111111,27,,0,12/04/2020
Holguin,MUHG,CUB,-76.315,FALSE,Frank Pais Intl,Cuba,FALSE,20.78555556,1,0,-96.875,12/04/2020
Montreal,CYUL,CAN,-73.74093056,TRUE,Pierre Elliott Trudeau Intl,Canada,FALSE,45.47046389,52,-59.05511811,-94.87179487,12/04/2020
Warsaw,EPMO,POL,20.65194444,TRUE,Modlin,Poland,FALSE,52.45111111,148,,0,12/04/2020
Al Ain,OMAL,ARE,55.60916667,FALSE,Al Ain Intl,UAE,FALSE,24.26166667,3,,0,12/04/2020
Nevis I.,TKPN,XJR,-62.59,FALSE,Vance Winkworth Amory Intl,Nevis Is,FALSE,17.20555556,2,,0,12/04/2020
Belgorod,UUOB,RUS,36.59,FALSE,Belgorod,Russia,FALSE,50.64388889,6,,0,12/04/2020
Samarkand,UTSS,UZB,66.98333333,TRUE,Samarkand,Uzbekistan,FALSE,39.7,23,,0,12/04/2020
Tallahassee,KTLH,USA,-84.35086111,FALSE,Tallahassee Intl,USA,FALSE,30.39675,1,0,0,12/04/2020
San Luis Potosi,MMSP,MEX,-100.9307583,FALSE,Ponciano Arriaga Intl,Mexico,FALSE,22.25426111,5,-54.54545455,-84.375,12/04/2020
Oulu,EFOU,FIN,25.35555556,TRUE,Oulu,Finland,FALSE,64.92916667,8,,0,12/04/2020
Rio Gallegos,SAWG,ARG,-69.31277778,FALSE,Norberto Fernandez,Argentina,FALSE,-51.60888889,1,,0,12/04/2020
Abuja,DNAA,NGA,7.263172222,FALSE,Nnamdi Azikiwe Intl,Nigeria,FALSE,9.006794444,2,0,-94.87179487,12/04/2020
Lahore,OPLA,PAK,74.404575,FALSE,Allama Iqbal Intl,Pakistan,FALSE,31.52156111,6,50,-96.47058824,12/04/2020
Doha,OTHH,QAT,51.60837778,TRUE,Hamad Intl,Qatar,FALSE,25.27456389,276,-44.91017964,-86.93800284,12/04/2020
Minsk,UMMS,BLR,28.03083333,TRUE,Minsk-2,Belarus,FALSE,53.8825,32,-42.85714286,-92.07920792,12/04/2020
Pisa,LIRP,ITA,10.39555556,TRUE,San Giusto,Italy,FALSE,43.68277778,261,,0,12/04/2020
Kathmandu,VNKT,NPL,85.357925,TRUE,Tribhuvan Intl,Nepal,FALSE,27.69715833,323,,0,12/04/2020
Jackson,KJAC,USA,-110.73775,FALSE,Jackson Hole,USA,FALSE,43.60733333,1,0,0,12/04/2020
Des Moines,KDSM,USA,-93.66308333,FALSE,Des Moines Intl,USA,FALSE,41.53397222,3,,0,12/04/2020
